wall_time,gain,lux_est,raw_R,raw_G,raw_B,raw_IR,raw_CLR1,raw_CLR2,cal_R,cal_G,cal_B,cal_IR,cal_CLR1,cal_CLR2
1779232473.874630,33.0,232.42479103702559,757375.12,840501.5,156708.53,7609972.5,933752.19,7024702.0,796.4751053716377,751.8033155453688,524.2050013260929,2952.5748814365857,190.20798200014775,1424.111602384173
1779232474.002463,33.0,232.25888897839187,756068.69,839901.56,156365.78,7588691.0,931619.94,7004040.0,795.1012300693823,751.2666872572239,523.0584698373187,2944.317923564623,189.77363659891253,1419.922813460677
1779232474.129918,33.0,232.48687226542057,756269.25,840726.0,156491.88,7592995.0,931888.0,7009527.0,795.3121441104104,752.0041240440329,523.480286382131,2945.9878221470035,189.8282411847984,1421.0351881012355
1779232474.257460,33.0,232.03144216166643,756669.31,839079.06,156337.84,7599898.0,932906.56,7013877.5,795.7328574692741,750.5309857420735,522.9650078685474,2948.6661004727866,190.03572475937088,1421.9171611053819
1779232474.384994,33.0,232.20439576294635,756845.0,839704.5,156326.84,7590574.5,931131.44,7006341.5,795.9176175803043,751.090423013363,522.9282118178501,2945.048698188209,189.6741277568427,1420.3893945132093
1779232474.512707,33.0,232.43970712370543,756792.44,840555.44,156806.7,7623468.5,934125.38,7036908.0,795.8623441359663,751.8515632532437,524.5333893530892,2957.811161935611,190.28400186662074,1426.5861139319513
1779232474.639966,33.0,232.22555039088496,757340.38,839781.0,156613.75,7609462.5,933084.56,7023244.5,796.4385718964417,751.1588499627965,523.8879531729025,2952.3770077662757,190.07198386661435,1423.8161247026324
1779232474.767486,33.0,232.11466142613494,757132.94,839380.0,156541.81,7647353.0,935913.69,7059727.5,796.2204226709187,750.8001675219755,523.6473070013418,2967.0780515013316,190.64828570973617,1431.2122909157729
1779232474.894985,33.0,232.1892197370474,757575.69,839649.62,156332.77,7576065.5,931547.12,6991851.0,796.6860299289223,751.0413345037564,522.9480482342715,2939.4193862616858,189.75880295739867,1417.4517483078118
1779232475.022132,33.0,232.14421706841046,758336.12,839486.88,157115.61,7665178.5,937765.75,7076036.5,797.4857176244697,750.8957684677982,525.5667228095363,2973.9941242662526,191.0255556095189,1434.5186000123415
1779232475.149454,33.0,232.1672548730322,757832.81,839570.19,156481.72,7593830.0,931914.31,7010340.0,796.9564239169017,750.9702867574362,523.4463002116688,2946.311791783687,189.83360060677356,1421.2000068697382
1779232475.275919,33.0,232.36435240327054,757051.5,840282.94,156298.08,7589646.0,931490.5,7005418.5,796.134778277713,751.6078201980724,522.8320068707541,2944.6884517119684,189.74726930204966,1420.202275542326
1779232475.403600,33.0,232.18840950097078,757071.38,839646.69,156654.38,7608477.0,933862.44,7023836.0,796.1556845957009,751.0387137068695,524.0238644037964,2951.994645997471,190.23044023932525,1423.9360389727053
1779232475.530878,33.0,231.92326873216285,756435.0,838687.88,156245.61,7575001.0,929932.81,6991927.5,795.4864510624468,750.181086995938,522.6564897089277,2939.006373473362,189.42996341012795,1417.4672570849218
1779232475.657271,33.0,231.7408245840744,756319.88,838028.12,156242.22,7566314.5,929495.81,6983397.5,795.3653879172376,749.5909515167459,522.645149835122,2935.6361192828776,189.34094526481675,1415.7379777548754
1779232475.784227,33.0,232.18866667487907,758351.0,839647.62,156491.03,7603622.0,932447.38,7019079.0,797.501365814191,751.0395455639019,523.4774430509408,2950.110966253638,189.94218848485372,1422.9716565843075
1779232475.913320,33.0,231.92653456426686,758071.06,838699.69,156578.2,7606081.5,932324.94,7020861.5,797.2069737288031,750.1916506857785,523.7690350272397,2951.0652217283973,189.9172471079386,1423.333021227427
1779232476.040575,33.0,232.22662333149154,756724.94,839784.88,156726.31,7579625.0,931442.94,6995810.5,795.7913594043678,751.1623205061142,524.2644771244019,2940.8004280841724,189.73758119451875,1418.2544542289513
1779232476.168072,33.0,232.14584030587451,757432.75,839492.75,156737.31,7606917.5,933426.44,7023158.5,796.535710558038,750.9010190062711,524.3012731750993,2951.38957935267,190.14162579686374,1423.798689998953
1779232476.294961,33.0,232.11032265342442,757018.75,839364.31,156414.86,7593161.5,931362.0,7008680.0,796.1003375375672,750.7861332888172,523.2226471253392,2946.0524220805455,189.72109348586548,1420.8634765429063
1779232476.422476,33.0,231.92950727342162,757633.25,838710.44,156622.2,7596678.0,932316.88,7012430.0,796.7465615015269,750.2012662374964,523.9162192300291,2947.416780436712,189.91560526297016,1421.6237107149666
1779232476.550543,33.0,231.80995735511556,756853.0,838278.12,157157.08,7625859.0,934044.5,7039613.0,795.9260305855308,749.8145689985545,525.7054439206652,2958.73864626674,190.2675263801384,1427.1344961813975
1779232476.678953,33.0,232.1162874289098,757930.06,839385.88,156277.77,7619907.0,933856.31,7033922.0,797.0586945116862,750.8054270051476,522.7640679807847,2956.4293441379464,190.2291915408567,1425.9807648018789
1779232476.807173,33.0,232.2784010116905,756037.94,839972.12,156406.41,7588450.0,931234.56,7003861.0,795.068892580543,751.3298010552894,523.1943810682127,2944.224418555712,189.69513359470196,1419.8865249495304
1779232476.934687,33.0,231.98318748747968,757106.12,838904.56,156230.38,7580041.5,930923.06,6996553.5,796.192218070897,750.3749007397712,522.6055439041895,2940.9620249149257,189.63168015702593,1418.4050819595755
1779232477.062531,33.0,232.61780973377253,758080.0,841199.5,156452.09,7603982.5,931990.12,7019165.0,797.2163752621436,752.4276555545783,523.3471850314721,2950.250835779416,189.84904331980798,1422.9890912879869
1779232477.189988,33.0,232.79511869962803,757569.75,841840.69,156331.92,7587550.0,931209.31,7003501.5,796.6797832725416,753.0011807272217,522.9452049030813,2943.8752297257533,189.68999009774748,1419.813643833569
1779232477.317474,33.0,232.36841187958612,756665.38,840297.62,156590.05,7579921.0,930230.19,6996477.0,795.7287245804566,751.6209510166043,523.8086744091272,2940.9152724104697,189.49054056356647,1418.3895731824655
1779232477.445793,33.0,232.38928997644052,757938.0,840373.12,156400.47,7595973.5,931714.0,7010811.0,797.0670444193735,751.6884834961104,523.174511200836,2947.1434431803723,189.79279688895366,1421.295492281749
1779232477.572261,33.0,232.44810537273153,755205.06,840585.81,156243.91,7579838.0,930759.19,6996896.0,794.1930146064133,751.8787283049339,522.6508030465473,2940.883069440596,189.59829937104843,1418.4745166806238
1779232477.700398,33.0,232.47250924090906,756251.38,840674.06,155809.75,7576363.5,929464.5,6992414.5,795.2933515599858,751.9576652760124,521.198496376478,2939.535006563161,189.33456732859318,1417.5659861627335
1779232477.827905,33.0,232.42886987051702,757182.56,840516.25,156557.89,7601318.0,931898.12,7017715.5,796.2726043358361,751.8165089767955,523.7010961372704,2949.2170428489435,189.8303026576372,1422.6952354393466
1779232477.955048,33.0,232.57363389307724,757551.88,841039.75,156453.8,7599917.0,932804.38,7014674.5,796.6609907221169,752.2847639837026,523.3529051448078,2948.6734722369747,190.01491040219034,1422.0787362080837
1779232478.082461,33.0,232.32340921094917,756294.06,840134.88,156914.19,7595128.5,932667.88,7009990.0,795.3382349428691,751.4753849806461,524.8929536703126,2946.8155936678,189.98710496320868,1421.1290516803458
1779232478.210362,33.0,231.81619866168512,757378.12,838300.69,156488.5,7581552.0,931302.38,6997495.0,796.4782602485976,749.8347571848121,523.4689799592804,2941.5480801678727,189.7089487219674,1418.5959514190408
1779232478.338033,33.0,232.3673251124253,757778.19,840293.69,157117.3,7657484.5,937554.31,7069312.0,796.8989841237177,751.6174357497902,525.5723760209615,2971.0089477576944,190.98248467898208,1433.1553480950029
1779232478.466006,33.0,232.35377508930125,756679.25,840244.69,156866.8,7598366.5,932868.12,7013518.0,795.743310628268,751.5736067233556,524.7344295937173,2948.0718974804736,190.02789442182907,1421.8442799894203
1779232478.592566,33.0,232.31094595498587,757819.88,840089.81,156636.59,7628844.0,934312.5,7041450.5,796.9428263972044,751.4350712210257,523.9643551545322,2959.8967892194364,190.32211874385328,1427.5070109257072
1779232478.718740,33.0,232.74876379398955,758233.88,841673.06,156491.03,7612602.5,934042.44,7028191.5,797.3781994176752,752.8512407333195,523.4774430509408,2953.5952887952426,190.26710675226806,1424.8190256224143
1779232478.846271,33.0,232.40175323240382,757112.06,840418.19,156031.48,7619507.5,934750.5,7032961.5,796.1984647272777,751.7287972557308,521.9402044056711,2956.2743430962037,190.41134059201417,1425.786043489275
1779232478.973431,33.0,232.1162874289098,756574.0,839385.88,156496.95,7611478.5,932319.88,7026090.5,795.632627028257,750.8054270051476,523.4972460164071,2953.159190745383,189.91621637151923,1424.393091756948
1779232479.100453,33.0,232.45381020899785,757773.25,840606.44,156817.7,7620809.0,933789.56,7034703.0,796.8937890929905,751.8971812195327,524.5701854037866,2956.779308943083,190.2155943756404,1426.1390962387798
1779232479.228241,33.0,232.14882960689434,757421.81,839503.56,156986.97,7649645.0,935826.69,7062317.0,796.5242057733908,750.9106882261846,525.1364097221084,2967.9673190549597,190.63056356181383,1431.7372579527198
1779232479.355184,33.0,232.29115739060302,756173.94,840018.25,156082.27,7594376.5,932559.62,7009347.0,795.2119136693933,751.3710629530328,522.1101018070273,2946.52382700099,189.96505209270208,1420.9986968609767
1779232479.484585,33.0,232.0341576969129,755520.75,839088.88,155832.61,7586957.0,931986.12,7002944.5,794.525002308907,750.539769436759,521.2749652600181,2943.6451530855693,189.84822850840922,1419.7007237178789
1779232479.611317,33.0,232.03930670570006,757681.88,839107.5,156711.08,7605515.5,932977.38,7019592.0,796.7977020570474,750.5564244668041,524.2135313196636,2950.845620753112,190.05015099518536,1423.0756566190455
1779232479.739056,33.0,231.81863490053664,755827.5,838309.5,156311.61,7577503.5,931432.81,6993767.0,794.8475884780602,749.842637464871,522.8772660131118,2939.9773124144417,189.73551768465148,1417.8401772874565
1779232479.866481,33.0,231.59253755550193,755518.75,837491.88,156189.75,7594803.0,932198.5,7010177.5,794.5228990576004,749.1113009629657,522.4696326732956,2946.6893037076316,189.89149091962477,1421.167063388949
1779232479.994040,33.0,232.11250171836758,755382.75,839372.19,156231.22,7587225.5,931716.06,7003706.0,794.3798779687501,750.7931817118437,522.6083537844246,2943.7493277531735,189.79321651682403,1419.8551019370852
1779232480.123293,33.0,232.17105717543944,756106.44,839583.94,156807.55,7595165.5,931985.12,7010564.0,795.1409289377948,750.9825857189355,524.5362326842794,2946.829949208587,189.84802480555956,1421.2454181909493
1779232480.250706,33.0,232.18975620735068,756493.62,839651.56,156694.14,7610773.0,932549.5,7024933.5,795.5480973582438,751.0430697754152,524.1568654015898,2952.8854655014543,189.9629906198633,1424.1585341737282
1779232480.378243,33.0,232.26350428218655,756697.12,839918.25,156289.61,7572260.5,929983.38,6988389.0,795.7621031786927,751.2816159603093,522.803673911717,2937.943093486138,189.44026466323638,1416.7499001201659
1779232480.505981,33.0,231.86607657333596,757363.25,838481.06,156493.58,7633487.5,934531.0,7045392.5,796.4626225751329,749.9960927255875,523.4859730445115,2961.698409588229,190.3666278165089,1428.306169087377
1779232480.633406,33.0,232.0734582945944,755531.62,839231.0,156131.34,7589822.0,931259.88,7005614.5,794.5364334797584,750.6668915028175,522.2742456440926,2944.7567375276044,189.7002913508559,1420.2420104483858
1779232480.760527,33.0,232.07210882290366,756522.38,839226.12,156231.22,7596446.0,932837.75,7011770.5,795.578342112033,750.6625264895727,522.6083537844246,2947.3267673161004,190.02170796628423,1421.4900108652403
1779232480.888949,33.0,232.55546856615848,757366.19,840974.06,157297.56,7618047.5,933935.25,7031648.5,796.4657143545536,752.2260062541827,526.1753629390256,2955.7078812164928,190.24527184381063,1425.5198601644977
1779232481.016130,33.0,232.28517602325255,757760.31,839996.62,156956.5,7636839.0,934485.5,7049240.5,796.8801810570367,751.3517155685067,525.0344846616767,2962.9987499922363,190.35735933684833,1429.0862707124672
1779232481.142995,33.0,232.33073728467951,756914.5,840161.38,156333.62,7617090.0,933113.94,7030798.5,795.9907055632094,751.4990884337178,522.9508915654617,2955.3363831001757,190.077968656338,1425.3475404188307
1779232481.270797,33.0,232.02900592281492,756767.62,839070.25,156339.55,7590703.0,931690.75,7006968.5,795.8362427872511,750.5231054620147,522.9707279818831,2945.0985545933754,189.78806079769856,1420.516505666778
1779232481.398308,33.0,232.25183743574567,757064.44,839876.06,157004.73,7629802.5,934887.06,7042497.5,796.148386313667,751.2438782740794,525.195818618507,2960.2686753233424,190.4391582531668,1427.7192683065464
1779232481.525530,33.0,232.32558551058153,756204.69,840142.75,157042.83,7609890.0,932779.12,7024633.0,795.2442511582326,751.4824244589735,525.3232667577405,2952.542872460506,190.00976486820736,1424.0976140754071
1779232481.653390,33.0,231.8999516311461,757614.38,838603.56,156832.09,7645452.5,935852.0,7057458.0,796.7267173254489,750.1056652916736,524.6183213282897,2966.3406810887354,190.6357192809393,1430.752197194842
1779232481.780482,33.0,231.98481349025457,756352.62,838910.44,156616.28,7607633.0,933147.31,7021281.0,795.399818141127,750.3801602229432,523.8964162645628,2951.6671844724874,190.0847662204319,1423.4180660901416
1779232481.908027,33.0,232.03496793298953,756184.88,839091.81,156427.56,7574890.5,931295.25,6991312.0,795.2234184540406,750.5423902336458,523.2651298384171,2938.9635008447954,189.70749632064917,1417.3424773161478
1779232482.035855,33.0,232.42397803563819,756584.94,840498.56,156747.47,7611069.0,932839.81,7025165.0,795.6441318129042,751.8006858037828,524.3352593455616,2953.000309827752,190.02212759415457,1424.2054659632834
1779232482.161874,33.0,231.70124745530873,756803.31,837885.0,157039.44,7629961.0,934214.44,7042661.0,795.8737753068178,749.4629349807601,525.3119268839347,2960.330171356174,190.30214364241343,1427.7524145164482
1779232482.289276,33.0,232.54651725496402,756541.25,840941.69,156867.64,7593504.5,931836.44,7008465.0,795.598186288111,752.1970522626381,524.7372394739525,2946.1855018235187,189.81773826586877,1420.819889783708
1779232482.417076,33.0,232.44865843489987,756938.38,840587.81,156679.77,7577614.0,930561.94,6993373.0,796.0158183838106,751.8805172447884,524.1087963789969,2940.020185043009,189.5581189839486,1417.760302017112
1779232482.543952,33.0,232.19274827368133,757498.25,839662.38,156723.77,7597466.5,931896.06,7011634.0,796.6045920383299,751.0527479400279,524.2559805817863,2947.722708650515,189.82988302976685,1421.462338341377
1779232482.671274,33.0,232.02439061902024,756240.44,839053.56,156221.91,7596937.5,932731.56,7011121.0,795.2818467753385,750.5081767589292,522.5772109451526,2947.517463216017,190.00007676067648,1421.3583383066393
1779232482.798551,33.0,231.78012794706672,755914.81,838170.25,156267.61,7584824.5,931108.12,7000968.0,794.9394059138509,749.7180825275037,522.7300818103224,2942.8177695523614,189.66937740638812,1419.300029626925
1779232482.926725,33.0,232.14990254750086,754611.38,839507.44,156965.81,7580319.5,931193.12,6996332.0,793.5686854885554,750.9141587695021,525.0656275009487,2941.069885464624,189.68669214861112,1418.360177461146
1779232483.054932,33.0,231.74922559841133,756183.88,838058.5,156254.06,7568481.0,930477.0,6984952.0,795.2223668283873,749.6181255131353,522.6847557660543,2936.476694394106,189.5408164638966,1416.0531201603335
1779232483.182232,33.0,231.97857494899583,756050.81,838887.88,156420.78,7577911.0,931226.5,6994149.5,795.0824270027011,750.3599809813849,523.2424500908054,2940.1354173568952,189.6934917497335,1417.9177211730068
1779232483.309772,33.0,231.83543416389966,756235.5,838370.25,156221.06,7573334.0,929241.94,6989927.0,795.2766517446112,749.8969765129506,522.5743676139623,2938.359598162761,189.28923122236787,1417.0616974952668
1779232483.437446,33.0,232.0889108515775,756356.62,839286.88,156456.33,7591056.0,931518.81,7006239.5,795.4040246437402,750.7168744823514,523.3613682364681,2945.235514212237,189.7530361297242,1420.3687161437292
1779232483.564484,33.0,231.96963746435563,757298.69,838855.56,156665.38,7597699.5,931379.25,7012883.5,796.3947296229551,750.3310717133368,524.0606604544938,2947.813109758715,189.7246073600225,1421.7156483675076
1779232483.690948,33.0,232.34563401418345,756861.88,840215.25,156780.47,7627550.5,933803.75,7040429.0,795.9353690213322,751.5472735286979,524.4456474976536,2959.394927273268,190.21848491907738,1427.2999231372378
1779232483.819515,33.0,232.53593994099475,757092.25,840903.44,156743.23,7611348.0,933992.88,7024950.5,796.1776320230855,752.1628387879213,524.3210761405655,2953.1085583650392,190.2570112390378,1424.1619805686416
1779232483.946964,33.0,232.71921091702487,757101.12,841566.19,156841.41,7622724.0,934509.75,7036702.5,796.1869599426304,752.7556487321959,524.6494976185169,2957.522305175717,190.36229913095315,1426.5444530993225
1779232484.074394,33.0,232.03522787220865,757486.31,839092.75,156386.94,7608171.0,933592.38,7022018.5,796.5920356280294,750.5432310353774,523.1292520584783,2951.8759217952847,190.17542824774003,1423.5675788106466
1779232484.202505,33.0,232.53920577309873,756994.94,840915.25,156480.88,7621813.5,933733.94,7035622.0,796.0752983307617,752.173402477762,523.4434903314337,2957.1690424760754,190.20426442314104,1426.3254042932128
1779232484.330375,33.0,232.19381844897708,755565.38,839666.25,156229.52,7582719.0,933212.0,7019661.0,794.5719363618143,751.0562095386463,522.6026671220441,2942.000861684053,190.09794375777784,1423.0896449278114
1779232484.457735,33.0,232.06749628441978,756912.56,839209.44,156630.67,7590416.0,931657.38,7006154.5,795.9886654094421,750.6476067311863,523.944552189066,2944.9872021553774,189.78126323360465,1420.3514841691626
1779232484.585133,33.0,232.26756652381292,755044.19,839932.94,156357.31,7579847.0,930955.44,6996434.0,794.023839587565,751.2947557235403,523.0301368782817,2940.8865613288954,189.6382760552986,1418.380855830626
1779232484.712547,33.0,232.00188928470172,756698.12,838972.19,156077.19,7603899.0,933159.44,7019148.0,795.763154804346,750.43539374095,522.0931087217962,2950.2184388157475,190.08723713599852,1422.9856448930736
1779232484.840975,33.0,232.2930405672862,757162.69,840025.06,156259.98,7604438.0,933844.19,7020107.5,796.2517085341048,751.3771542932373,522.7045587315206,2950.427564126134,190.22672266231854,1423.1801634765648
1779232484.967603,33.0,232.1387887632283,757171.62,839467.25,156740.69,7618308.5,933908.94,7032901.0,796.2610995511889,750.8782100231266,524.3125795979499,2955.809145977181,190.23991242183547,1425.7737783779658
1779232485.095341,33.0,231.83083545197,756572.0,838353.62,156452.09,7596761.0,931982.06,7011531.5,795.6305237769504,749.8821014780607,523.3471850314721,2947.448983406586,189.84740147483953,1421.4415586073408
1779232485.222087,33.0,232.74767426151794,756908.56,841669.12,156371.7,7594701.0,931159.75,7010169.0,795.9844589068289,752.8477165218062,523.0782728027849,2946.6497289735694,189.67989458451723,1421.1653401914923
1779232485.350062,33.0,232.25563973815292,756080.62,839889.81,156373.39,7594887.5,932352.25,7010802.5,795.1137759634263,751.2561772355789,523.0839260142103,2946.722088658889,189.92281023276342,1421.2937690842923
